source_root,relative_path,extension,bytes,sha256,title,frontmatter_updated,review_status,review_scope
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-charter.md,.md,8812,077266e3e70a40bc03bab7eef74a193c4400ebdb1796d45fc018a66fcfcb9c77,Design Partner Operations — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-directive.md,.md,6281,bb0828521dd45e625282fd6f95093d0db5c6038f37620aa35c61c482fb946511,Design Partner Operations — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-loops.md,.md,9364,667d9e09acafdad35b8366e5ca782f1f9e61b0b29a6a73b645496abccda57180,Design Partner Operations — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-premortem.md,.md,10782,34d928205aa4cb35ff7e761f3e07a77649f58ba6946159e84cb7c7dee94dfce2,Design Partner Operations — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-questions.md,.md,1928,9bb08dd8760453e6bbc8bf457efb17445bfb1bca305156dcd131293888a15535,Design Partner Operations — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/design-partner-operations/design-partner-operations-schedule.md,.md,5404,10ebf1e701ce1e83f232bc901a2114292f98d751da650e4f819dfceef443ad37,Design Partner Operations — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-agenda-board.md,.md,3741,b4904b931ddd9328d7c9692c2511d25159881559fbd912d2b4709ab0d765bb18,Outbound Engine — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-agenda-full.md,.md,8187,394bbdb4632f7803db4d7377cd220434cd72d2a13e639baa3ac93ed8ddaadd4a,Outbound Engine — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-agent-stack.md,.md,11650,1df0687a2e7cce66d3e4b55ca732f878020361a691ef8d67b5e035c41d49d7ee,Outbound Engine — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-charter.md,.md,10387,9ef71cd2f3926d37243a261d1a5a1a7ca078dee75d04c059c578ca2273a0b5bf,Outbound Engine — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-directive.md,.md,6364,47bc0f8d1d4a06820911b85a7b5056751104266e5afa1de8b7c95495cfa08db8,Outbound Engine — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-loops.md,.md,8968,e80e6e3472df85919dc70ed6d4ab97ef950ba61840f26c92b97995dfff79f697,Outbound Engine — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-premortem.md,.md,10482,c2d3023403f4b08b19bebc42f54c7d26d78e3eb5ac273b0c53e8bdd397f8e8cb,Outbound Engine — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-questions.md,.md,1888,0aac36de00ba6fe9ccc4f12aee616c833560888c456d3114f2c8d7d8aa34e8f8,Outbound Engine — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/commercial/sales/teams/outbound-engine/outbound-engine-schedule.md,.md,5668,ebd5b9f8cd738ef53cc075743d62a414caac199954f972fced16311ef2dcdf13,Outbound Engine — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-agenda-board.md,.md,7887,ed282183ba11bd6af3839135d0ea689e8acbf6b74bf0800cd32b8c833b691cbf,Compliance & Privacy — Board,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-agenda-full.md,.md,38521,5311b4aa8032368c20f59cb85397c94fa953176cc351ab6c103f36b8405dd295,Compliance & Privacy — Full Agenda,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-agent-stack.md,.md,9417,61fa1c6bd7bd4f4c6f67eb975fd6f86e1da438f5d7b96d22b8a3ce041880799f,Compliance & Privacy — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-charter.md,.md,17991,6d9fcd08d0af768d91d60373f1670b8e8676e50250012deb3eda135ce3bec27e,Compliance & Privacy — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-directive.md,.md,8771,f83a6b33133064d314cc347c4633bde0e98d827b8ae5697ea2a010a7f9b0ec78,Compliance & Privacy — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-loops.md,.md,10811,b4fc62eb5f9177fb024095f0262774e1e9f08b7f51eaa77b0c9d999d77ecbb1f,Compliance & Privacy — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-premortem.md,.md,12824,1a057cdacf26c40ad8105f44090f57960f25b5434236a53f8568462c7754e1cc,Compliance & Privacy — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-questions.md,.md,3107,133a6e86f5a3cc650f97e7e29d0a8035f56504087b8b2cc72ba9942701dd9495,Compliance & Privacy — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/compliance-privacy-schedule.md,.md,7650,57cac3f08f40936d3bb4d29cf002858dece239a4f35b206a939d0975a822bcf3,Compliance & Privacy — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-agenda-board.md,.md,3992,8154eb3349b2f1e973f8955918fa3b533df1adeecac92fc0ed7b89d06ac8ba8f,Privacy Engineering — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-agenda-full.md,.md,10978,d9f8224a0e7dea2121bdc048e6735bc3c6f5aba36d5c0bce1095fabf9b6ebd6a,Privacy Engineering — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-agent-stack.md,.md,9440,6289ade82c86d7262af908bab3f5d103812f17f64a981e5fc59d85017e987859,Privacy Engineering — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-charter.md,.md,12867,a3d6f3c007ba184237bb582e3060a8a177142252d151cc23abc90585a8da795b,Privacy Engineering — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-directive.md,.md,7941,f4f14a1e47be1e2a550238c41d6d7aed18be2317379dc5f8254b8ecc6497d22d,Privacy Engineering — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-loops.md,.md,11214,c15f8013668687c3a9d57ee7cfa6683f5ed09e221bc6d305fac7d2d849f708e1,Privacy Engineering — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-premortem.md,.md,12197,73bc9385b05707f55ee58a5af0112deab15171683893a310c3f88b9b92fcd3e2,Privacy Engineering — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-questions.md,.md,1916,6be38b5e312a95e906fa4d49ecc408d44bc1b5b6f2e00a198ea4388905737a50,Privacy Engineering — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/privacy-engineering/privacy-engineering-schedule.md,.md,7168,7b21de30209bdad91ef09e73410fcc2acbb44f40dc14afa932216f2c89b53230,Privacy Engineering — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-agenda-board.md,.md,4178,ef2299082c8c4e6c0262fa29d7afe8882284944b76d496a6a5f1e7aadfaf6024,Regulated Operations — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-agenda-full.md,.md,9145,c7262f5150deeb94ed86aebcce58f98008a24bb265c236f3b30d855c5404c78c,Regulated Operations — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-agent-stack.md,.md,9026,d35bdd161cba60a447e292735288ee5e025cd7d5679d3b65750034c4ef94adc4,Regulated Operations — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-charter.md,.md,9662,7e0daa79ab89b2e31cbd65e755c74cea9c38ef79938bf8e8718abd1736fc8f81,Regulated Operations — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-directive.md,.md,8264,03b9c4b24104aed8e3f897739ea5aac82ae450459f7467c22610011cb943b1ad,Regulated Operations — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-loops.md,.md,8981,6fd41f3a44b620886a174fbebb9836b496cc6f4b60668dbe3471cbf1c12d0b13,Regulated Operations — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-premortem.md,.md,11695,828ed54d0bd5ebc4280a93dc29b72e488bcb232892cdd505b5cb4a2d4e615d11,Regulated Operations — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-questions.md,.md,1920,3d90397091e8befb3210a4cf6e868bb929282950b86a0e38b84ec104f50b5c48,Regulated Operations — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulated-operations/regulated-operations-schedule.md,.md,6409,3d5699735d09c5caa2d21b0bb91d2870b8cebf4fbe2307909fbedbef3ec6ab53,Regulated Operations — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-agenda-board.md,.md,4184,c1a124463a645bb6a651fd570631dc46f55a7cddfe9d084127166f71ddb9f764,Regulatory Posture — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-agenda-full.md,.md,10579,308720d57e09a7d26c49c9b13c4611715a756b9e4fc4108b35e79b4c05c04712,Regulatory Posture — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-agent-stack.md,.md,9712,718688222fcdf503eb106c61b1022f4e0db12809f10816e94fc648192ef655b9,Regulatory Posture — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-charter.md,.md,11537,5eb0146f1df1ceca316c179de3bb525a74bfc333b3eb1275b473cde6cb484798,Regulatory Posture — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-directive.md,.md,8120,34a9b7d87e16d4b5c6807fb1760674dd238aefe440bfc4a73499dfef778a77bf,Regulatory Posture — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-loops.md,.md,9846,e3e62e6d416ca332d2b767ab1ed284c7c9337c62e7fc5210f29151393ac00d94,Regulatory Posture — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-premortem.md,.md,12771,fbede547f930170f90518949730edb6d2bafa40cca745391e9eb7dc682592d6c,Regulatory Posture — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-questions.md,.md,2185,4d3c26d743d50e8cfc824f822433a9840fcf3e86a2126cbdbebd203462c5d4e8,Regulatory Posture — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/compliance-privacy/teams/regulatory-posture/regulatory-posture-schedule.md,.md,7648,5ac97012b6240fd7de1812fe7ce7217105be5bbae4d9fa0215b87a9a681b6df2,Regulatory Posture — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-agenda-board.md,.md,7854,b61648d6ae7e7b46daa353273d055832ff2311528d1570e77393d6b486a44d85,Knowledge & Documentation — Board,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-agenda-full.md,.md,21456,331661e34c6aa29c0ac9f0051648e30dd65db83753ddb4f44ccd704f24422c50,Knowledge & Documentation — Full Agenda,2026-08-28,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-agent-stack.md,.md,8714,b24c6f9255a5347f563d3a2599b0ea09d44e1772cfa2078883ad735d580e9c3d,Knowledge & Documentation — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-charter.md,.md,10585,687871534ec4bcda8f07a48449e1462810dd100efc382e775cd661a87ac1e551,Knowledge & Documentation — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-directive.md,.md,5622,d88c1a850ccd0976b14d09d64ba43147274c90b64fbebf2f13fadfc5343043f4,Knowledge & Documentation — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-loops.md,.md,6147,6249b0390697a4a94369c8e38add46c77e2e3137a1a3ea6aea1c3ac431bde5da,Knowledge & Documentation — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-premortem.md,.md,8949,c999edf6c534493aa2ce624d84a165bf2b67bd6f442066a076153023941a660d,Knowledge & Documentation — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-questions.md,.md,1909,b47193c6696791b44942d51fcf5bbe1b687420a5ef8d114a3603ece88bc3f844,Knowledge & Documentation — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/knowledge-documentation-schedule.md,.md,6795,80affeeb31681b8933d70c93c3f60ebbd9f57e57c3a9faf8b335c4a15f203527,Knowledge & Documentation — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/memory/2026-08-28-vault-census.md,.md,435,dc21370bdefd397e1118d4044ebde7e379d5b807f4d7410769427ec71b5d033e,"Vault census 2026-08-28: 1222 md files, 6 top-level",,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/memory/knowledge-documentation-MEMORY.md,.md,473,84a7c985eb5b91ca80a8b0c8cd52496d1f171d1a8b7492984e5e8b847de5027f,knowledge-documentation — memory index,,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-agenda-board.md,.md,2844,2dedfd8ec442be7a8807a064383fd7a28539dba7bf9647344c61358e509dd3dd,Corpus & Archive — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-agenda-full.md,.md,6872,78f7b58deeb0e52f42440bb2cb298c7b472a2bee72b6479d177be97b264ff197,Corpus & Archive — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-agent-stack.md,.md,9005,f0e2355130cff1e346c37acc5fa0e95e56fa4f1906109da5dfa4e72cec0410fc,Corpus & Archive — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-charter.md,.md,7419,cad3797706238f01786eff045b645e382be0c9cb3066121af5fe0b658785da3c,Corpus & Archive — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-directive.md,.md,5069,d9d63c094838d6df130c6d8f84afdb3cf01f469b4057a197abf02b76360d0255,Corpus & Archive — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-loops.md,.md,5221,ec864fc3c1e14fb6f19a91c476c516472eff33c19180d47d7b0a72a2ca173939,Corpus & Archive — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-premortem.md,.md,8211,ca91fb9b0aade79c7fb6f7d1112a420896fc9c71bf10ff227fc9c789c2400a72,Corpus & Archive — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-questions.md,.md,2393,a0df4edbc7711806500bf64de2482741a2c7c7ada0eb9e85090396f1c49a7ad8,Corpus & Archive — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/corpus-archive/corpus-archive-schedule.md,.md,3836,3d2333f53b9cec903c76d60a439994dbb03a3ea69fd6610c4a10d15002efee63,Corpus & Archive — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-agenda-board.md,.md,3478,f6fa1ea3073c4d3ce8be07573bf10e03999ab6541b6280ac9d0d7c7a8c629386,Graph & Retrieval — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-agenda-full.md,.md,6572,3fdf847a3f6c4238187363adc41d4da7c4d65f60aa62205774b6259b715df9bb,Graph & Retrieval — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-agent-stack.md,.md,9979,e3b61306e61f7f065c988e47275f6d2ee5b0404af0a150991a3e36e590bb986a,Graph & Retrieval — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-charter.md,.md,7471,89f5f13bc9dd0d4a93bb3bf126140e383b63106c28f27ae5cec11fd47720c6c6,Graph & Retrieval — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-directive.md,.md,6009,da2649f2e9e45754c4ab4846fe5f9a87e47919d0e761781aa6d8442afc5b4e13,Graph & Retrieval — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-loops.md,.md,5160,6fbd8b5e82e66f25d6a5005030400c2e985495166fced8010dc48a2e5c4f209a,Graph & Retrieval — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-premortem.md,.md,8023,195dd9b58de8cdb6905d78ba3ab52cddcb4cd6e77fb8cb09dfc0a303f6ea02fd,Graph & Retrieval — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-questions.md,.md,1907,1149b31bd6a65a469a66c1c049a737af20808e54dfac45a6f7d419571cb248c1,Graph & Retrieval — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/graph-retrieval/graph-retrieval-schedule.md,.md,4038,2c604f3eddae45eee818e6d43b747e922b0806dacba456286cb5432d02b032fd,Graph & Retrieval — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/memory/2026-08-28-guard-run.md,.md,463,f3b7ba9aa919e92a20afc32ac55cdcf49b4cbaf2f484a6fea66e90b70239b1c2,"Guard run 2026-08-28: decision-claims=PASS, citation-pairing=PASS, agent-card-contract=FAIL",,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/memory/standards-verification-MEMORY.md,.md,462,b7e594f089a56e844dc2e6ce3d4652b97e287e6236c5ccf598d8fed18daab9f4,standards-verification — memory index,,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-agenda-board.md,.md,4294,12d77f08b1fff5c8b82ef92759587551fc0621ef322f430680c4c426314b40e1,Standards & Verification — Board,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-agenda-full.md,.md,7178,eb0f460986a826f208dbd9d2fc186d0c92b0313ee8cdcd128d32c5505bb80b76,Standards & Verification — Full Agenda,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-agent-stack.md,.md,12292,c81dc3784ad41a4a2842bd6a99de8e18f2ace6c08d7bf4fa1d9264bc9ccb2f64,Standards & Verification — Agent Stack,2026-08-27,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-charter.md,.md,8590,f92aa1f1248adeaa22dba4bb43ec50a77c12238545b46c9ce98edb29f3824ca6,Standards & Verification — Charter,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-directive.md,.md,6146,df571ecdda2f5bf98feaa8155971ab3453244321b926d67286af6c9e03bd7fec,Standards & Verification — Directive,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-loops.md,.md,5735,3477cf25d26d4c62d8eab3467e355deeb47d77bc32e63830383ac57ce03d91dd,Standards & Verification — Loops,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-premortem.md,.md,7574,d0790f6e09350624dd8b517a49630bee8351bb53589622649729c376dd947d90,Standards & Verification — Premortem,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-questions.md,.md,1935,eee03b50ad1d6adf10dbefc3b0a6274fd3b6ae0fae958009ceb03f9fae6d1b81,Standards & Verification — Questions & Findings,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
local-evidence/restaurant-ai-automation,.planning/01-org/corporate/knowledge-documentation/teams/standards-verification/standards-verification-schedule.md,.md,4771,9d4cb7e7f1e1b8d9d1dfc92dd47b5184448c566c6337c64ba60736e7cd90c633,Standards & Verification — Schedule & Skills,2026-08-24,inventoried_only,Metadata only; no semantic-read claim.
